7/5/2022 10:44:21 AM, NEW TEACHING PROGRAM
7/5/2022 10:44:27 AM, LOAD TO PLC OK
7/5/2022 10:44:30 AM, MODEL SAVE OK
7/5/2022 10:46:12 AM, JOG MODE OFF
7/5/2022 10:46:12 AM, JOG MODE ON
7/5/2022 10:46:14 AM, SCANNER#1 CONNECT NG
7/5/2022 10:46:14 AM, SCANNER#2 CONNECT NG
7/5/2022 10:46:33 AM, MES ON
7/5/2022 10:46:33 AM, PLC CONNECT NG
7/5/2022 10:46:34 AM, LOCK ON
